what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505104600636
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104605862
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104607266
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104609387
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104610120
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104613101
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104614198
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104618094
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104619008
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505104627464
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104629039
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104667682
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505104679426
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104681162
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104685227
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505104702607
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104704546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104705391
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505104712449
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104717647
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104740048
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505104747373
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104748044
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505104753314
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505104775693
