what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505186416674
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186417446
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186425035
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186426918
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186429709
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505186434057
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505186444783
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505186464487
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186478431
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186487797
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505186506253
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505186509223
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505186527200
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505186544839
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505186548327
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505186561870
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505186564880
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186571795
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505186579569
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186583604
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186585606
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186595469
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186599065
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186600790
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186605034
