what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505349578046
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505349579755
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505349580891
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505349582322
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349582845
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1505349582878
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349588400
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349591560
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349591634
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505349592276
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505349593472
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349595246
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349601726
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505349602899
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505349612866
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505349614740
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349615956
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349629838
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505349631463
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349633525
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349665754
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349666975
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349669811
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505349670377
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505349672931
