what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505286600692
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1505286602756
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505286604764
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505286606283
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505286606530
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1505286613512
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505286614808
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505286615070
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505286620749
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1505286623218
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505286625934
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505286634803
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505286658821
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505286678799
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505286681056
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505286686099
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505286701160
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505286712581
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505286720726
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505286725216
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505286727029
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505286748117
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505286748329
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505286752897
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505286753942
