what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505105527832
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105533398
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105551479
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1505105553856
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505105559734
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105563889
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1505105566881
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505105568988
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105569235
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105576989
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105578823
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105596582
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105597722
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105603527
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105616732
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105622650
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105625736
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105627778
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105640957
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105643453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105644750
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105647523
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105648611
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105667039
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105668762
