what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105921800
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105923987
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105953970
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105958104
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105961226
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105962502
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105964943
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105966409
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105970148
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105971528
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105974438
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105999336
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505106012801
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505106041302
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106042267
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106047472
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505106051303
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106053743
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106054488
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505106071402
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106075318
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106077742
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505106077866
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505106078654
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505106089694
