what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107740950
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107745431
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107769965
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1505107772618
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107775776
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107812679
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107814558
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107816143
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107820185
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107833967
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107835472
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107846618
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505107846766
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505107858257
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505107860138
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1505107865707
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505107874397
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505107876288
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505107878036
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1505107880302
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107882906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107884063
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505107884082
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505107885758
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505107887052
