what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505107481247
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505107490959
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505107496503
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505107498080
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107508577
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107516660
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1505107516675
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505107517811
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107521604
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107522571
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505107522742
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107533181
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107542720
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505107542834
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505107548848
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505107549989
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505107561273
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505107563001
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107566172
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505107568071
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505107571400
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505107572588
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1505107575574
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505107579431
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505107581794
