what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103837343
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505103838981
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103849894
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103850822
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103852872
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505103860417
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103870023
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103871656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103875878
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505103876865
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103885730
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103888081
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103888916
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103891448
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103897434
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103910113
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103910586
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103911747
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103913275
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505103922221
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103932604
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103942202
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103945344
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103946578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103949314
