what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999817719
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999826559
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504999844426
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504999851250
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504999862049
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504999863370
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504999875091
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504999876313
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999878579
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999887648
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504999897825
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504999898990
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504999908617
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999911406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999913015
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504999917082
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999917958
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999919703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999923964
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999935708
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999936493
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999946371
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999957215
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504999999362
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505000014081
