what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1505284241994
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505284249003
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1505284254537
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505284268258
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505284273641
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Terminate",1505284275883
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1505284277951
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1505284279988
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1505284280038
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1505284281395
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1505284281676
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1505284281966
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1505284284728
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505284289190
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505284297255
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505284300272
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505284303357
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505284307250
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505284310624
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505284312307
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505284317345
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505284320179
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505284325344
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505284327548
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1505284327564
