what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505108326899
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505108328849
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505108331045
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505108332295
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1505108334102
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505108337122
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505108345600
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505108347605
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1505108349728
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505108353359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505108359185
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505108359715
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505108362075
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505108362243
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505108369374
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505108372392
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505108383444
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505108385512
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505108387409
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505108404077
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505108408102
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505108415057
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505108417238
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505108422347
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505108427252
