what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505188947745
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505188949911
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505188950131
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505188952197
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505188952439
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505188954757
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505188955035
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505188956448
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505188958087
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505188959160
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505188959536
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505188964051
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505188970988
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505188972729
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505188973592
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505232788289
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505232791011
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505232812912
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505232815021
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505232821848
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505232832233
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505232835004
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1505232840971
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505232841019
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505232844317
