what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505185839163
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505185872773
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505185987482
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505185989162
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505185993413
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186036459
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186036584
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186042315
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186055049
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186056332
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186057575
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186061140
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186062275
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186063829
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186078368
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186081221
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186082189
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186085425
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186088012
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186090379
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186092071
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186099669
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505186104604
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186111338
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505186132774
