what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1504728222963
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1504728223277
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504728225607
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504728246407
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1504728246796
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504728246824
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504728246905
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1504728247403
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1504728247421
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1504728252881
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504728265252
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1504728294153
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1504728294185
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1504728294224
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504728301623
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504728302734
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504728305598
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504728322552
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1504728323481
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1504728323855
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504728324307
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1504728324832
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504728329101
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504728329225
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504728330594
