what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504981453136
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1504981453652
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1504981454125
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504981454740
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1504981458414
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1504981458765
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504981459123
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504981460320
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1504981461979
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1504981463981
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504981496483
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504981498703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504981499577
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504981500538
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504981501771
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504981505685
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504981506678
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504981510701
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504981516729
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504981518327
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504981520774
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504981551529
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504981552552
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504984947920
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504984949218
