what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1505000606891
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1505000607290
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1505000607699
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505000608595
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505000610090
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505000622421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505000625369
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505000996894
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505001003581
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505001005411
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505001006338
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505001008524
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505001012231
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505001018562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505001019686
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505001202982
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1505001203789
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505001204280
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505008440917
activated,view,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1505008441072
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505008442469
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505097589510
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505097591913
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505097606060
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505097608238
