what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505322621035
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505322622535
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505322626235
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1505322640768
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1505322645556
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505322646762
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1505322651386
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505322651738
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505322653848
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505322657434
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505322661612
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505322666582
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505322668981
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505322671581
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505322678295
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505322681299
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505322687917
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505322689391
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505322693220
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505322696657
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505322710791
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505322718551
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505322719554
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505322723456
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505322725167
