what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504979385511
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504979403774
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504979414537
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504979419950
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504979422651
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504979440228
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504979443411
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504979450818
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504979452241
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504979466248
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504979482563
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504979488348
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504979488868
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504979493021
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504979497900
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504979575246
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504979594047
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1504979603632
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504979606017
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1504979608230
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504979608566
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504979611109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1504979612461
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504979612772
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504979635639
