what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105060373
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105102250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105106391
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105111947
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105122018
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105133067
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105157143
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105160427
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105178835
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105185721
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105186936
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105194167
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105200251
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105219625
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105221078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105243268
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105286391
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105287749
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105289990
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105295175
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105303207
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105304504
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105308462
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1505105315259
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1505105331899
