what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105413132
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105414482
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505105414644
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505105417444
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505105423878
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105426183
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105428111
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105436063
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105442836
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505105442949
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105458698
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105464281
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105482598
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105492663
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505105496915
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105499078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105500971
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505105501132
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105509981
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105511287
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505105511430
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505105513611
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105519718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505105520818
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1505105520968
