what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1504980237040
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980239517
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980247168
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980255474
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980270561
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1504980270577
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980272414
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980274377
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980275574
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980334690
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1504980337813
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1504980340908
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504980341755
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504980343093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980345126
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980346591
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504980348064
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504980361720
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504980368674
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504980371288
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980372445
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980377351
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980378348
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504980419793
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504980436908
