what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504750050927
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504750054691
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504807694498
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504807704844
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504807751257
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504807757302
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504807806316
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504807899391
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504807912826
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504807915496
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504807921444
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1504807968788
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504807988103
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504807996891
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504808002829
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504808011788
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504808125990
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504808139572
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504808149453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504808758703
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504808770740
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504808818654
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504808828475
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504808831051
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504808844007
