what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103081315
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103082285
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103083064
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103114436
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103117168
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103118797
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103128828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103149019
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103165827
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103167113
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103168508
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103190937
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103199576
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103210768
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103211334
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103211983
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103219081
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103219860
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103224646
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103225320
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103255001
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103269206
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505103289526
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103291442
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505103296800
