what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505106426909
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106430871
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106431010
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106434761
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106452955
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106456113
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106463325
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106474105
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1505106475896
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106500482
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106507653
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106535116
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106560277
started,bundle,org.eclipse.jdt.apt.core,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.core",1505106587115
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106589425
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.properties",1505106589434
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106597583
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106601626
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505106604395
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106609401
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106641070
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505106649752
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106654934
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1505106655057
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1505106656252
